date,product_code,customer_code,sold_quantity
2021-01-01,A4721110705,90002002,28
2021-01-01,A4918110101,90002002,6
2021-01-01,A4918110102,90002002,23
2021-01-01,A4918110103,90002002,16
2021-01-01,A4918110104,90002002,16
2021-01-01,A5018110201,90002002,17
2021-01-01,A5018110202,90002002,14
2021-01-01,A5018110203,90002002,24
2021-01-01,A5018110204,90002002,11
2021-01-01,A5018110205,90002002,15
2021-01-01,A5018110206,90002002,22
2021-01-01,A5018110207,90002002,24
2021-01-01,A5019110208,90002002,11
2021-01-01,A5119110301,90002002,22
2021-01-01,A5119110302,90002002,20
2021-01-01,A5119110303,90002002,12
2021-01-01,A5119110305,90002002,16
2021-01-01,A5119110306,90002002,19
2021-01-01,A5119110307,90002002,21
2021-01-01,A5119110308,90002002,7
2021-01-01,A5219110401,90002002,17
2021-01-01,A5219110402,90002002,13
2021-01-01,A5219110403,90002002,13
2021-01-01,A5219110405,90002002,12
2021-01-01,A5219110406,90002002,20
2021-01-01,A5219110407,90002002,12
2021-01-01,A5220110408,90002002,27
2021-01-01,A5318110103,90002002,14
2021-01-01,A5318110104,90002002,12
2021-01-01,A5318110105,90002002,11
2021-01-01,A5318110106,90002002,16
2021-01-01,A5318110107,90002002,11
2021-01-01,A5318110108,90002002,16
2021-01-01,A5419110201,90002002,4
2021-01-01,A5419110202,90002002,8
2021-01-01,A5419110203,90002002,7
2021-01-01,A5419110204,90002002,5
2021-01-01,A5419110205,90002002,3
2021-01-01,A5419110206,90002002,16
2021-01-01,A5419110207,90002002,5
2021-01-01,A5419110208,90002002,10
2021-01-01,A5519110301,90002002,12
2021-01-01,A5519110302,90002002,12
2021-01-01,A5519110303,90002002,15
2021-01-01,A5519110304,90002002,16
2021-01-01,A5520110305,90002002,12
2021-01-01,A5520110306,90002002,10
2021-01-01,A5520110307,90002002,17
2021-01-01,A5520110308,90002002,7
2021-01-01,A5620110401,90002002,4
2021-01-01,A5620110402,90002002,14
2021-01-01,A5621110403,90002002,16
2021-01-01,A5621110404,90002002,14
2021-01-01,A5621110405,90002002,14
2021-01-01,A5621110406,90002002,10
2021-01-01,A5621110407,90002002,8
2021-01-01,A5621110408,90002002,3
2021-01-01,A5721110501,90002002,14
2021-01-01,A5721110502,90002002,9
2021-01-01,A5721110503,90002002,14
2021-01-01,A5721110504,90002002,12
2021-01-01,A5721110505,90002002,9
2021-01-01,A5721110506,90002002,3
2021-01-01,A5820110101,90002002,9
2021-01-01,A5820110102,90002002,10
2021-01-01,A5820110103,90002002,6
2021-01-01,A5820110104,90002002,28
2021-01-01,A5820110105,90002002,14
2021-01-01,A5820110106,90002002,8
2021-01-01,A5820110107,90002002,27
2021-01-01,A5821110108,90002002,22
2021-01-01,A6018110101,90002002,3
2021-01-01,A6018110102,90002002,2
2021-01-01,A6018110103,90002002,1
2021-01-01,A6018110104,90002002,4
2021-01-01,A6018110105,90002002,4
2021-01-01,A6018110106,90002002,4
2021-01-01,A6019110107,90002002,2
2021-01-01,A6019110108,90002002,5
2021-01-01,A6119110201,90002002,2
2021-01-01,A6119110202,90002002,4
2021-01-01,A6119110203,90002002,4
2021-01-01,A6119110204,90002002,6
2021-01-01,A6120110205,90002002,2
2021-01-01,A6120110206,90002002,3
2021-01-01,A6218160101,90002002,266
2021-01-01,A6218160102,90002002,849
2021-01-01,A6219160103,90002002,414
2021-01-01,A6319160201,90002002,944
2021-01-01,A6319160202,90002002,765
2021-01-01,A6319160203,90002002,784
2021-01-01,A6419160301,90002002,1034
2021-01-01,A6419160302,90002002,497
2021-01-01,A6419160303,90002002,851
2021-01-01,A6519160401,90002002,204
2021-01-01,A6520160402,90002002,133
2021-01-01,A6520160403,90002002,505
2021-01-01,A6620160501,90002002,310
2021-01-01,A6720160103,90002002,810
2021-01-01,A6818160201,90002002,1014
2021-01-01,A6818160202,90002002,1250
2021-01-01,A6819160203,90002002,778
2021-01-01,A7118160101,90002002,122
2021-01-01,A7119160102,90002002,229
2021-01-01,A7119160103,90002002,239
2021-01-01,A7219160201,90002002,563
2021-01-01,A7220160202,90002002,593
2021-01-01,A7220160203,90002002,405
2021-01-01,A7321160301,90002002,132
2021-01-01,A7321160302,90002002,602
2021-01-01,A7321160303,90002002,510
